session,bash-count,shell-count,exit-count,help-count,passwd-count,chpass-count,usradd-count,sh-count,bslash-count,fslash-count,perl-count,python-count,chmod-count,sudo-count,rm-count,history-count,cat-count,uname-count,wc-count,crontab-count,w-count,ps-count,free-count,lscpu-count,nproc-count,uptime-count,wget-count,tftp-count,scp-count,ping-count,kill-count,reboot-count,r1-count,r2-count,r3-count,rcd1-size,rcd2_size,mlen-count,url_count,prot,src,ssh_client,duration,rcd_size,continet,cntry,regioin-code,city-name,lat,long,region-code,target
3227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6,2,31,0,0,0,0.0,1.065836906,0,2,13,7,12,-8.95,51.9,7,0
4738,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,8,0,31,0,0,0,0.0,0.916661024,10,2,21,53,52,30.2642,59.8944,53,0
6285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,2,31,0,0,2,2.0,0.872373104,5,2,13,7,12,-8.95,51.9,7,2
5354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,5,31,0,0,2,2.0,0.896241188,2,2,19,62,51,4.663,51.8656,62,2
1833,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,5,31,0,0,1,1.0,0.916542053,9,2,21,53,52,30.2642,59.8944,53,1
6693,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,5,3,31,0,0,1,1.0,3.065681934,2,2,13,7,12,-8.95,51.9,7,1
8972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,6,5,31,0,0,0,0.0,1.449728966,7,2,21,53,52,30.2642,59.8944,53,0
3788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,31,0,0,0,0.0,0.978770018,3,2,21,53,52,30.2642,59.8944,53,0
1760,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,31,0,0,2,2.0,1.35086894,10,2,13,7,12,-8.95,51.9,7,2
9886,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,4,4,31,0,0,2,2.0,1.387680054,7,2,13,7,12,-8.95,51.9,7,2
1104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,5,2,31,0,0,2,2.0,0.896996021,5,2,13,7,12,-8.95,51.9,7,2
3590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,6,2,31,0,0,2,2.0,0.90081501,5,2,13,7,12,-8.95,51.9,7,2
1354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,2,31,0,0,2,2.0,0.901200056,9,2,13,7,12,-8.95,51.9,7,2
738,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,5,3,31,0,0,0,0.0,2.719944954,10,2,19,62,51,4.663,51.8656,62,0
5446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,2,3,31,0,0,1,1.0,0.897599936,7,2,21,53,52,30.2642,59.8944,53,1
1449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,1,2,31,0,0,2,2.0,2.451357126,10,2,19,62,51,4.663,51.8656,62,2
3267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,7,5,31,0,0,0,0.0,0.93404603,8,2,21,53,52,30.2642,59.8944,53,0
7980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,31,0,0,2,2.0,0.900768042,1,2,21,53,52,30.2642,59.8944,53,2
4140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,31,0,0,2,2.0,0.887850046,2,2,21,53,52,30.2642,59.8944,53,2
4643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,31,0,0,1,1.0,0.946137905,3,2,21,53,52,30.2642,59.8944,53,1
4145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,5,4,31,0,0,1,1.0,0.966419935,2,2,21,53,52,30.2642,59.8944,53,1
2654,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,9,4,31,0,0,2,2.0,0.927988052,4,2,21,53,52,30.2642,59.8944,53,2
343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,31,0,0,0,0.0,0.899954081,5,2,13,7,12,-8.95,51.9,7,0
8369,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,9,1,31,0,0,0,0.0,1.277457952,4,2,13,7,12,-8.95,51.9,7,0
9181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,31,0,0,1,1.0,0.92636013,8,2,13,7,12,-8.95,51.9,7,1
3504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,31,0,0,0,0.0,0.862281799,3,2,13,7,12,-8.95,51.9,7,0
482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,5,31,0,0,1,1.0,1.694666862,2,2,13,7,12,-8.95,51.9,7,1
7493,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,31,0,0,1,1.0,0.930355072,0,2,19,62,51,4.663,51.8656,62,1
8539,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,7,4,31,0,0,0,0.0,1.395201921,4,2,13,7,12,-8.95,51.9,7,0
9629,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,3,31,0,0,2,2.0,0.951781988,9,2,13,7,12,-8.95,51.9,7,2
2358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,8,4,31,0,0,1,1.0,2.732392073,9,2,13,7,12,-8.95,51.9,7,1
4524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,5,1,31,0,0,0,0.0,0.892004967,6,2,13,7,12,-8.95,51.9,7,0
102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,7,3,31,0,0,0,0.0,4.487040043,2,2,13,7,12,-8.95,51.9,7,0
7918,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,8,5,31,0,0,1,1.0,0.985263109,4,2,13,7,12,-8.95,51.9,7,1
8963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,8,1,31,0,0,0,0.0,0.904402971,10,2,13,7,12,-8.95,51.9,7,0
3784,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,7,3,31,0,0,0,0.0,5.82565093,6,2,19,62,51,4.663,51.8656,62,0
9544,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,3,31,0,0,2,2.0,0.900583029,6,2,21,53,52,30.2642,59.8944,53,2
4079,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,31,0,0,0,0.0,0.82791996,3,2,13,7,12,-8.95,51.9,7,0
8046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,9,2,31,0,0,0,0.0,1.318655014,2,2,13,7,12,-8.95,51.9,7,0
3249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,5,4,31,0,0,0,0.0,1.446262836,8,2,21,53,52,30.2642,59.8944,53,0
5581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,4,1,31,0,0,2,2.0,0.931957006,6,2,21,53,52,30.2642,59.8944,53,2
6475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,8,1,31,0,0,2,2.0,1.374425888,9,2,21,53,52,30.2642,59.8944,53,2
7001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,8,1,31,0,0,1,1.0,1.389540911,10,2,13,7,12,-8.95,51.9,7,1
2052,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,4,1,31,0,0,1,1.0,4.974453926,6,5,25,38,38,-74.0754,40.7323,38,1
6893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,5,2,31,0,0,2,2.0,0.986049175,4,2,21,53,52,30.2642,59.8944,53,2
4828,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,8,3,31,0,0,0,0.0,0.911868811,9,2,13,7,12,-8.95,51.9,7,0
4045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,6,2,31,0,0,0,0.0,0.968830109,1,2,13,7,12,-8.95,51.9,7,0
6979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,9,5,31,0,0,0,0.0,1.311053038,6,2,13,7,12,-8.95,51.9,7,0
7498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,10,5,31,0,0,2,2.0,0.90795207,10,2,21,53,52,30.2642,59.8944,53,2
7146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,10,5,31,0,0,1,1.0,0.906238079,8,2,13,7,12,-8.95,51.9,7,1
5773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,31,0,0,1,1.0,0.873510122,4,2,13,7,12,-8.95,51.9,7,1
7357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,9,3,31,0,0,2,2.0,0.919061899,1,2,21,53,52,30.2642,59.8944,53,2
7503,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,10,3,31,0,0,0,0.0,0.913412809,9,2,13,7,12,-8.95,51.9,7,0
2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,9,3,31,0,0,2,2.0,0.915834904,1,2,21,53,52,30.2642,59.8944,53,2
6835,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,10,4,31,0,0,0,0.0,0.912767887,6,2,13,7,12,-8.95,51.9,7,0
729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,10,1,31,0,0,0,0.0,0.971763849,4,2,13,7,12,-8.95,51.9,7,0
2843,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,31,0,0,2,2.0,0.924031973,6,2,13,7,12,-8.95,51.9,7,2
8599,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,31,0,0,0,0.0,1.386457205,6,2,13,7,12,-8.95,51.9,7,0
2732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,5,10,5,31,0,0,0,0.0,1.90118885,2,2,13,7,12,-8.95,51.9,7,0
2447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,6,1,31,0,0,0,0.0,5.686993837,9,2,13,7,12,-8.95,51.9,7,0
8961,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,8,2,31,0,0,1,1.0,0.877187967,8,2,21,53,52,30.2642,59.8944,53,1
7847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,31,0,0,2,2.0,1.357618093,1,2,21,53,52,30.2642,59.8944,53,2
1255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,31,0,0,1,1.0,0.871811152,1,2,13,7,12,-8.95,51.9,7,1
2286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,5,1,31,0,0,2,2.0,0.949267149,3,2,19,62,51,4.663,51.8656,62,2
8582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,9,0,31,0,0,2,2.0,0.95054388,5,2,13,7,12,-8.95,51.9,7,2
1142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,3,31,0,0,2,2.0,1.416211128,9,2,13,7,12,-8.95,51.9,7,2
6564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,7,1,31,0,0,2,2.0,0.867054939,7,2,21,53,52,30.2642,59.8944,53,2
1002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,6,0,31,0,0,2,2.0,1.342212915,9,2,13,7,12,-8.95,51.9,7,2
8417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,10,4,31,0,0,0,0.0,0.934939146,10,2,21,53,52,30.2642,59.8944,53,0
8921,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,10,0,31,0,0,2,2.0,1.135867119,1,2,13,7,12,-8.95,51.9,7,2
4048,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,0,31,0,0,0,0.0,0.906610012,10,2,13,7,12,-8.95,51.9,7,0
4024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,31,0,0,2,2.0,0.951473951,7,2,19,62,51,4.663,51.8656,62,2
2999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,31,0,0,2,2.0,0.913692951,3,2,13,7,12,-8.95,51.9,7,2
1129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,2,31,0,0,0,0.0,1.025454998,1,2,13,7,12,-8.95,51.9,7,0
3077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,2,31,0,0,0,0.0,1.616317034,3,2,13,7,12,-8.95,51.9,7,0
580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,8,2,31,0,0,1,1.0,1.500575066,7,2,19,62,51,4.663,51.8656,62,1
5039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,8,5,31,0,0,0,0.0,1.898145914,3,2,13,7,12,-8.95,51.9,7,0
2770,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,5,31,0,0,2,2.0,1.17117095,9,2,13,7,12,-8.95,51.9,7,2
8236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,31,0,0,1,1.0,0.951712847,5,2,21,53,52,30.2642,59.8944,53,1
5703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,8,1,31,0,0,1,1.0,2.104136944,3,2,13,7,12,-8.95,51.9,7,1
8053,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,31,0,0,2,2.0,1.352005005,3,2,19,62,51,4.663,51.8656,62,2
8433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,1,4,31,0,0,2,2.0,1.309962034,9,2,21,53,52,30.2642,59.8944,53,2
9595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,31,0,0,0,0.0,1.517944098,3,2,21,53,52,30.2642,59.8944,53,0
4414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,5,31,0,0,1,1.0,0.855315924,9,2,13,7,12,-8.95,51.9,7,1
5321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,5,3,31,0,0,1,1.0,1.340728998,9,2,13,7,12,-8.95,51.9,7,1
7611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,8,2,31,0,0,0,0.0,0.926971197,3,2,21,53,52,30.2642,59.8944,53,0
5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,32,0,1,1,1.0,33.73428082,4,2,9,30,30,-1.5481,53.8562,30,1
6052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,4,31,0,0,0,0.0,0.892143011,8,2,21,53,52,30.2642,59.8944,53,0
716,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,31,0,0,2,2.0,1.139952183,10,2,21,53,52,30.2642,59.8944,53,2
5416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2,1,31,0,0,1,1.0,0.974952936,8,2,13,7,12,-8.95,51.9,7,1
6523,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,31,0,0,1,1.0,0.878105879,0,2,13,7,12,-8.95,51.9,7,1
1463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,8,3,31,0,0,1,1.0,0.915729046,9,2,13,7,12,-8.95,51.9,7,1
428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,8,5,31,0,0,0,0.0,0.915337086,0,2,21,53,52,30.2642,59.8944,53,0
421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,8,0,31,0,0,1,1.0,0.889886856,10,2,13,7,12,-8.95,51.9,7,1
7768,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,9,0,31,0,0,0,0.0,0.957967043,5,2,13,7,12,-8.95,51.9,7,0
1095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,10,2,31,0,0,0,0.0,0.877649069,10,2,13,7,12,-8.95,51.9,7,0
3730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,9,5,31,0,0,0,0.0,0.950098038,9,2,21,53,52,30.2642,59.8944,53,0
5296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,2,31,0,0,2,2.0,2.331465006,3,2,13,7,12,-8.95,51.9,7,2
9534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,6,2,31,0,0,0,0.0,0.939854145,6,2,13,7,12,-8.95,51.9,7,0
6143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,31,0,0,0,0.0,0.904129028,3,2,13,7,12,-8.95,51.9,7,0
9825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,31,0,0,1,1.0,1.385178089,4,2,21,53,52,30.2642,59.8944,53,1
3233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,0,31,0,0,2,2.0,0.920544863,4,2,13,7,12,-8.95,51.9,7,2
2279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,5,31,0,0,2,2.0,1.361020803,9,2,19,62,51,4.663,51.8656,62,2
8504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,31,0,0,1,1.0,1.311055183,0,2,13,7,12,-8.95,51.9,7,1
9187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,0,31,0,0,0,0.0,0.870820999,2,2,21,53,52,30.2642,59.8944,53,0
688,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,5,31,0,0,2,2.0,0.890357971,2,2,13,7,12,-8.95,51.9,7,2
6409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,5,3,31,0,0,1,1.0,2.198462963,8,2,19,62,51,4.663,51.8656,62,1
6880,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,7,5,31,0,0,2,2.0,0.923845053,0,2,13,7,12,-8.95,51.9,7,2
3542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,31,0,0,0,0.0,1.356385946,7,2,13,7,12,-8.95,51.9,7,0
8973,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,31,0,0,1,1.0,1.477723122,1,2,21,53,52,30.2642,59.8944,53,1
9464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,8,1,31,0,0,2,2.0,0.949935913,9,2,21,53,52,30.2642,59.8944,53,2
4444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,31,0,0,2,2.0,0.885333061,3,2,13,7,12,-8.95,51.9,7,2
8739,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,31,0,0,1,1.0,3.556595802,0,2,13,7,12,-8.95,51.9,7,1
1758,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,10,3,31,0,0,1,1.0,0.91018796,2,2,13,7,12,-8.95,51.9,7,1
9233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,31,0,0,2,2.0,0.864021063,10,2,21,53,52,30.2642,59.8944,53,2
5265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,31,0,0,2,2.0,0.890629053,3,2,21,53,52,30.2642,59.8944,53,2
